Zeit,RatePrz,Champion
18012.72393096065,2.18157583709512,vi
18012.916688379628,2.145648461482048,vi
18013.473624618055,2.1410177496953784,vi
18014.041682789353,2.055202284708501,vi
18015.08335417824,1.965336119420074,vi
18015.386308483798,2.0306604428456394,vi
18015.916683900465,1.9947774584603715,vi
18016.400201215278,2.112896914883767,vi
18016.649207071758,2.1161931456236465,vi
18016.916681944444,2.101633716112229,vi
18017.386549016202,2.13168160473556,vi
18017.964254212962,2.164604987300562,vi
18018.8685878125,2.228251608928735,vi
16140.339483240741,0.43255996854109324,viktor
16154.708380555556,0.15864392046071932,viktor
16170.958402141203,0.262442590683288,viktor
16186.20838662037,0.22305586535536856,viktor
16202.87506769676,0.0,viktor
16217.49655699074,0.0,viktor
16232.309100451388,0.1626604012289897,viktor
16247.743086145834,0.18925518925518925,viktor
16261.944469016204,0.1894749709675448,viktor
16276.756963321759,0.12928248222365868,viktor
16294.711846574073,0.18598544937366665,viktor
16310.027807349537,0.15399422521655437,viktor
16324.90690755787,0.08918617614269789,viktor
16339.930583368056,3.3273132238271512,viktor
16356.692547523147,0.9574002132845826,viktor
16370.875022893519,0.31356798083359755,viktor
16385.833353391205,0.21883072202858334,viktor
16400.000019166666,0.12230203434792344,viktor
16421.37506847222,0.11787686919035431,viktor
16437.991135856482,0.09782854557792355,viktor
16454.33341273148,0.12228242810369196,viktor
16472.3750209375,0.09535057589580782,viktor
16487.666695266205,0.1084891185414103,viktor
16502.791732083333,0.9432212595713113,viktor
16518.083405,2.7145292010156874,viktor
16534.37505295139,1.3528776888130318,viktor
16549.91668914352,0.7615730422493358,viktor
16565.541733888887,0.43822505410600743,viktor
16581.750029699073,0.45097351644371886,viktor
16596.33951128472,0.7408956236660525,viktor
16611.625047025464,2.535657230861175,viktor
16626.8841653125,5.893599526188984,viktor
16642.583404837962,22.927187768458793,viktor
16659.20845273148,43.54238986044974,viktor
16676.750069907408,23.84620127001089,viktor
16692.738115520835,8.521691597725194,viktor
16710.79168204861,4.568847884490989,viktor
16727.416694641204,2.6965410567374297,viktor
16744.843897916668,1.9337253017125022,viktor
16762.291732037036,0.9814467053342207,viktor
16781.41673763889,0.6533988018548095,viktor
16798.625023356482,0.49415932257307926,viktor
16814.70839596065,0.40309025388716613,viktor
16832.916701643517,1.2942232298899439,viktor
16849.208399016203,7.929515418502203,viktor
16866.041700914353,0.3861441290042391,viktor
16881.625025578705,0.20541698060831978,viktor
16897.166735625,0.14762966633630656,viktor
16914.791720300927,0.12038151680711177,viktor
16931.00004289352,0.24601416280428962,viktor
16951.16671837963,0.7617181873181412,viktor
16969.500027858798,3.665684723949342,viktor
16987.958358726853,8.188444180117893,viktor
17002.791710868056,9.81194570020014,viktor
17021.00004324074,10.25651597702842,viktor
17044.708381875,4.749479361422797,viktor
17064.87502016204,4.023830422323282,viktor
17089.942590902778,4.338611364114062,viktor
17105.983610509258,8.47050004685011,viktor
17127.942161296298,3.917610769165162,viktor
17149.493078912037,3.1087644798526886,viktor
17164.666709872687,1.8593610395927063,viktor
17180.52780025463,1.1727860881031855,viktor
17195.68751991898,0.4967397700026819,viktor
17211.368080925928,0.35287494679414716,viktor
17225.777805555557,0.30008428838100115,viktor
17240.50696400463,0.3761210884058286,viktor
17255.722241006944,0.2808261139504381,viktor
17270.805574085647,0.2377782971415797,viktor
17286.534741493055,0.5090137857900319,viktor
17301.93834465278,0.15804936098474048,viktor
17317.409738125,0.1470995138092845,viktor
17331.722245694444,0.33371203384956194,viktor
17346.895854953702,0.40269645992699393,viktor
17362.4097375,0.39695994648767713,viktor
17376.618070324075,0.3052751995309562,viktor
17395.854189305555,0.30856180780917986,viktor
17413.842945046297,0.2996899107548026,viktor
17428.86113287037,0.23208627017451103,viktor
17448.000019212963,0.15451217305363382,viktor
17463.979183217594,0.1352800359084335,viktor
17479.034272662037,0.21820182720312695,viktor
17494.020851203702,0.22392895258423537,viktor
17508.87586423611,0.136022468171721,viktor
17523.020854120372,0.13157894736842105,viktor
17539.82809150463,0.13034662547069614,viktor
17554.33335103009,0.07195353857223621,viktor
17568.333353680555,0.0746325057627631,viktor
17583.333348738426,1.1222394501948623,viktor
17597.63865773148,0.9715078051616943,viktor
17612.333349988425,0.5922180322248886,viktor
